dataset,file,param,instance,status,status_detail,return_code,timed_out,wall_time_seconds,reported_makespan,computed_makespan,exact_reference_makespan,best_known_makespan,heuristic_makespan,upper_bound,lower_bound,gap_to_best_known_pct,gap_to_lower_bound_pct,quality_vs_best_known_pct,quality_vs_exact_reference_pct,matched_exact_reference,matched_best_known,precedence_ok,resources_ok,stdout_line_count
j90,datasets/psplib/j90/instances/j901_1.sm,1,1,ok,,0,False,3.991949,79,79,73,73,73,73,73,8.219178,8.219178,92.405063,92.405063,False,False,True,True,90
j90,datasets/psplib/j90/instances/j901_2.sm,1,2,ok,,0,False,3.006075,92,92,92,92,92,92,92,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j901_3.sm,1,3,ok,,0,False,3.005268,70,70,66,66,66,66,66,6.060606,6.060606,94.285714,94.285714,False,False,True,True,90
j90,datasets/psplib/j90/instances/j901_4.sm,1,4,ok,,0,False,3.005619,86,86,86,86,86,86,86,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j901_5.sm,1,5,ok,,0,False,3.005696,88,88,87,87,87,87,87,1.149425,1.149425,98.863636,98.863636,False,False,True,True,90
j90,datasets/psplib/j90/instances/j901_6.sm,1,6,ok,,0,False,3.005423,77,77,74,74,74,74,74,4.054054,4.054054,96.103896,96.103896,False,False,True,True,90
j90,datasets/psplib/j90/instances/j901_7.sm,1,7,ok,,0,False,3.005487,93,93,91,91,91,91,91,2.197802,2.197802,97.849462,97.849462,False,False,True,True,90
j90,datasets/psplib/j90/instances/j901_8.sm,1,8,ok,,0,False,3.005331,98,98,95,95,95,95,95,3.157895,3.157895,96.938776,96.938776,False,False,True,True,90
j90,datasets/psplib/j90/instances/j901_9.sm,1,9,ok,,0,False,3.006218,75,75,72,72,72,72,72,4.166667,4.166667,96.0,96.0,False,False,True,True,90
j90,datasets/psplib/j90/instances/j901_10.sm,1,10,ok,,0,False,3.006095,93,93,90,90,90,90,90,3.333333,3.333333,96.774194,96.774194,False,False,True,True,90
j90,datasets/psplib/j90/instances/j902_1.sm,2,1,ok,,0,False,3.005282,96,96,96,96,96,96,96,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_2.sm,2,2,ok,,0,False,3.005568,114,114,114,114,114,114,114,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_3.sm,2,3,ok,,0,False,3.005234,75,75,75,75,75,75,75,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_4.sm,2,4,ok,,0,False,3.005265,70,70,70,70,70,70,70,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_5.sm,2,5,ok,,0,False,3.005394,100,100,100,100,100,100,100,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_6.sm,2,6,ok,,0,False,3.006412,67,67,67,67,67,67,67,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_7.sm,2,7,ok,,0,False,3.005709,92,92,92,92,92,92,92,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_8.sm,2,8,ok,,0,False,3.005223,82,82,82,82,82,82,82,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_9.sm,2,9,ok,,0,False,3.00553,79,79,79,79,79,79,79,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j902_10.sm,2,10,ok,,0,False,3.005614,80,80,80,80,80,80,80,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_1.sm,3,1,ok,,0,False,3.005209,81,81,81,81,81,81,81,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_2.sm,3,2,ok,,0,False,3.006363,84,84,84,84,84,84,84,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_3.sm,3,3,ok,,0,False,3.005775,71,71,71,71,71,71,71,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_4.sm,3,4,ok,,0,False,3.005259,104,104,104,104,104,104,104,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_5.sm,3,5,ok,,0,False,3.005767,75,75,75,75,75,75,75,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_6.sm,3,6,ok,,0,False,3.00556,68,68,68,68,68,68,68,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_7.sm,3,7,ok,,0,False,3.006496,87,87,87,87,87,87,87,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_8.sm,3,8,ok,,0,False,3.005393,86,86,86,86,86,86,86,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_9.sm,3,9,ok,,0,False,3.00579,61,61,61,61,61,61,61,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j903_10.sm,3,10,ok,,0,False,3.006171,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_1.sm,4,1,ok,,0,False,3.005811,93,93,93,93,93,93,93,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_2.sm,4,2,ok,,0,False,3.006205,89,89,89,89,89,89,89,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_3.sm,4,3,ok,,0,False,3.005647,67,67,67,67,67,67,67,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_4.sm,4,4,ok,,0,False,3.005658,92,92,92,92,92,92,92,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_5.sm,4,5,ok,,0,False,3.005729,88,88,88,88,88,88,88,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_6.sm,4,6,ok,,0,False,3.005321,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_7.sm,4,7,ok,,0,False,3.006058,80,80,80,80,80,80,80,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_8.sm,4,8,ok,,0,False,3.006387,69,69,69,69,69,69,69,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_9.sm,4,9,ok,,0,False,3.005594,79,79,79,79,79,79,79,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j904_10.sm,4,10,ok,,0,False,3.006091,68,68,68,68,68,68,68,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j905_1.sm,5,1,ok,,0,False,3.005307,84,84,78,78,78,78,78,7.692308,7.692308,92.857143,92.857143,False,False,True,True,90
j90,datasets/psplib/j90/instances/j905_2.sm,5,2,ok,,0,False,3.005281,99,99,93,93,93,93,93,6.451613,6.451613,93.939394,93.939394,False,False,True,True,90
j90,datasets/psplib/j90/instances/j905_3.sm,5,3,ok,,0,False,3.005285,96,96,,87,87,87,82,10.344828,17.073171,90.625,,,False,True,True,90
j90,datasets/psplib/j90/instances/j905_4.sm,5,4,ok,,0,False,3.00544,111,111,,103,102,103,101,7.76699,9.90099,92.792793,,,False,True,True,90
j90,datasets/psplib/j90/instances/j905_5.sm,5,5,ok,,0,False,3.00535,117,117,,111,111,111,107,5.405405,9.345794,94.871795,,,False,True,True,90
j90,datasets/psplib/j90/instances/j905_6.sm,5,6,ok,,0,False,3.006006,90,90,,86,86,86,85,4.651163,5.882353,95.555556,,,False,True,True,90
j90,datasets/psplib/j90/instances/j905_7.sm,5,7,ok,,0,False,3.005577,116,116,,107,107,107,105,8.411215,10.47619,92.241379,,,False,True,True,90
j90,datasets/psplib/j90/instances/j905_8.sm,5,8,ok,,0,False,3.005754,112,112,,102,102,102,96,9.803922,16.666667,91.071429,,,False,True,True,90
j90,datasets/psplib/j90/instances/j905_9.sm,5,9,ok,,0,False,3.005257,125,125,,115,115,115,113,8.695652,10.619469,92.0,,,False,True,True,90
j90,datasets/psplib/j90/instances/j905_10.sm,5,10,ok,,0,False,3.005365,105,105,,96,96,96,94,9.375,11.702128,91.428571,,,False,True,True,90
j90,datasets/psplib/j90/instances/j906_1.sm,6,1,ok,,0,False,3.005712,82,82,82,82,82,82,82,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j906_2.sm,6,2,ok,,0,False,3.005567,86,86,86,86,86,86,86,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j906_3.sm,6,3,ok,,0,False,3.005827,79,79,77,77,77,77,77,2.597403,2.597403,97.468354,97.468354,False,False,True,True,90
j90,datasets/psplib/j90/instances/j906_4.sm,6,4,ok,,0,False,3.005102,80,80,80,80,80,80,80,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j906_5.sm,6,5,ok,,0,False,3.005497,71,71,71,71,71,71,71,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j906_6.sm,6,6,ok,,0,False,3.005511,98,98,98,98,98,98,98,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j906_7.sm,6,7,ok,,0,False,3.005795,71,71,71,71,71,71,71,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j906_8.sm,6,8,ok,,0,False,3.006022,71,71,68,68,68,68,68,4.411765,4.411765,95.774648,95.774648,False,False,True,True,90
j90,datasets/psplib/j90/instances/j906_9.sm,6,9,ok,,0,False,3.006383,68,68,68,68,68,68,68,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j906_10.sm,6,10,ok,,0,False,3.005821,94,94,94,94,94,94,94,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_1.sm,7,1,ok,,0,False,3.005643,88,88,88,88,88,88,88,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_2.sm,7,2,ok,,0,False,3.005909,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_3.sm,7,3,ok,,0,False,3.006341,80,80,80,80,80,80,80,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_4.sm,7,4,ok,,0,False,3.005658,86,86,86,86,86,86,86,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_5.sm,7,5,ok,,0,False,3.005699,79,79,79,79,79,79,79,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_6.sm,7,6,ok,,0,False,3.005741,90,90,90,90,90,90,90,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_7.sm,7,7,ok,,0,False,3.007336,90,90,90,90,90,90,90,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_8.sm,7,8,ok,,0,False,3.008499,60,60,60,60,60,60,60,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_9.sm,7,9,ok,,0,False,3.007017,83,83,83,83,83,83,83,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j907_10.sm,7,10,ok,,0,False,3.006438,98,98,98,98,98,98,98,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_1.sm,8,1,ok,,0,False,3.006828,96,96,96,96,96,96,96,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_2.sm,8,2,ok,,0,False,3.00821,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_3.sm,8,3,ok,,0,False,3.005578,70,70,70,70,70,70,70,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_4.sm,8,4,ok,,0,False,3.005279,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_5.sm,8,5,ok,,0,False,3.005365,63,63,63,63,63,63,63,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_6.sm,8,6,ok,,0,False,3.006469,70,70,70,70,70,70,70,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_7.sm,8,7,ok,,0,False,3.006843,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_8.sm,8,8,ok,,0,False,3.009637,68,68,68,68,68,68,68,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_9.sm,8,9,ok,,0,False,3.006947,97,97,97,97,97,97,97,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j908_10.sm,8,10,ok,,0,False,3.004785,88,88,88,88,88,88,88,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j909_1.sm,9,1,ok,,0,False,3.004294,116,116,,104,104,104,100,11.538462,16.0,89.655172,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_2.sm,9,2,ok,,0,False,3.010529,140,140,,128,128,128,119,9.375,17.647059,91.428571,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_3.sm,9,3,ok,,0,False,3.015714,113,113,,102,102,102,97,10.784314,16.494845,90.265487,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_4.sm,9,4,ok,,0,False,3.010563,138,138,,127,127,127,117,8.661417,17.948718,92.028986,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_5.sm,9,5,ok,,0,False,3.008323,150,150,,140,139,140,125,7.142857,20.0,93.333333,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_6.sm,9,6,ok,,0,False,3.006679,131,131,,119,118,119,110,10.084034,19.090909,90.839695,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_7.sm,9,7,ok,,0,False,3.005932,122,122,,109,108,109,102,11.926606,19.607843,89.344262,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_8.sm,9,8,ok,,0,False,3.006796,129,129,,116,116,116,109,11.206897,18.348624,89.922481,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_9.sm,9,9,ok,,0,False,3.011101,130,130,,116,115,116,107,12.068966,21.495327,89.230769,,,False,True,True,90
j90,datasets/psplib/j90/instances/j909_10.sm,9,10,ok,,0,False,3.006427,121,121,,111,111,111,102,9.009009,18.627451,91.735537,,,False,True,True,90
j90,datasets/psplib/j90/instances/j9010_1.sm,10,1,ok,,0,False,3.011159,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_2.sm,10,2,ok,,0,False,3.005751,95,95,95,95,95,95,95,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_3.sm,10,3,ok,,0,False,3.005394,112,112,112,112,112,112,112,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_4.sm,10,4,ok,,0,False,3.007198,94,94,94,94,94,94,94,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_5.sm,10,5,ok,,0,False,3.007137,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_6.sm,10,6,ok,,0,False,3.005932,92,92,92,92,92,92,92,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_7.sm,10,7,ok,,0,False,3.00553,83,83,83,83,83,83,83,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_8.sm,10,8,ok,,0,False,3.006058,81,81,81,81,81,81,81,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_9.sm,10,9,ok,,0,False,3.005743,88,88,88,88,88,88,88,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9010_10.sm,10,10,ok,,0,False,3.005914,76,76,75,75,75,75,75,1.333333,1.333333,98.684211,98.684211,False,False,True,True,90
j90,datasets/psplib/j90/instances/j9011_1.sm,11,1,ok,,0,False,3.007714,86,86,86,86,86,86,86,0.0,0.0,100.0,100.0,True,True,True,True,90
j90,datasets/psplib/j90/instances/j9011_2.sm,11,2,ok,,0,False,3.006404,99,99,99,99,99,99,99,0.0,0.0,100.0,100.0,True,True,True,True,90
