dataset,file,param,instance,status,status_detail,return_code,timed_out,wall_time_seconds,reported_makespan,computed_makespan,exact_reference_makespan,best_known_makespan,heuristic_makespan,upper_bound,lower_bound,gap_to_best_known_pct,gap_to_lower_bound_pct,quality_vs_best_known_pct,quality_vs_exact_reference_pct,matched_exact_reference,matched_best_known,precedence_ok,resources_ok,stdout_line_count
j60,datasets/psplib/j60/instances/j601_1.sm,1,1,ok,,0,False,3.991756,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_2.sm,1,2,ok,,0,False,3.00593,68,68,68,68,68,68,68,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_3.sm,1,3,ok,,0,False,3.005776,68,68,68,68,68,68,68,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_4.sm,1,4,ok,,0,False,3.005408,91,91,91,91,91,91,91,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_5.sm,1,5,ok,,0,False,3.005637,74,74,73,73,73,73,73,1.369863,1.369863,98.648649,98.648649,False,False,True,True,60
j60,datasets/psplib/j60/instances/j601_6.sm,1,6,ok,,0,False,3.005383,66,66,66,66,66,66,66,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_7.sm,1,7,ok,,0,False,3.005425,76,76,72,72,72,72,72,5.555556,5.555556,94.736842,94.736842,False,False,True,True,60
j60,datasets/psplib/j60/instances/j601_8.sm,1,8,ok,,0,False,3.005377,78,78,75,75,75,75,75,4.0,4.0,96.153846,96.153846,False,False,True,True,60
j60,datasets/psplib/j60/instances/j601_9.sm,1,9,ok,,0,False,3.00615,85,85,85,85,85,85,85,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_10.sm,1,10,ok,,0,False,3.00594,80,80,80,80,80,80,80,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_1.sm,2,1,ok,,0,False,3.005428,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_2.sm,2,2,ok,,0,False,3.005496,82,82,82,82,82,82,82,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_3.sm,2,3,ok,,0,False,3.005355,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_4.sm,2,4,ok,,0,False,3.005289,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_5.sm,2,5,ok,,0,False,3.005551,54,54,54,54,54,54,54,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_6.sm,2,6,ok,,0,False,3.006238,64,64,64,64,64,64,64,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_7.sm,2,7,ok,,0,False,3.005772,53,53,53,53,53,53,53,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_8.sm,2,8,ok,,0,False,3.005072,66,66,66,66,66,66,66,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_9.sm,2,9,ok,,0,False,3.005622,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_10.sm,2,10,ok,,0,False,3.00556,69,69,69,69,69,69,69,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_1.sm,3,1,ok,,0,False,3.005518,60,60,60,60,60,60,60,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_2.sm,3,2,ok,,0,False,3.005802,69,69,69,69,69,69,69,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_3.sm,3,3,ok,,0,False,3.005773,105,105,105,105,105,105,105,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_4.sm,3,4,ok,,0,False,3.005496,81,81,81,81,81,81,81,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_5.sm,3,5,ok,,0,False,3.005718,83,83,83,83,83,83,83,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_6.sm,3,6,ok,,0,False,3.005676,57,57,57,57,57,57,57,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_7.sm,3,7,ok,,0,False,3.006459,59,59,59,59,59,59,59,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_8.sm,3,8,ok,,0,False,3.005439,55,55,55,55,55,55,55,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_9.sm,3,9,ok,,0,False,3.00582,67,67,67,67,67,67,67,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_10.sm,3,10,ok,,0,False,3.006237,69,69,69,69,69,69,69,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_1.sm,4,1,ok,,0,False,3.005775,84,84,84,84,84,84,84,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_2.sm,4,2,ok,,0,False,3.006164,60,60,60,60,60,60,60,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_3.sm,4,3,ok,,0,False,3.005707,58,58,58,58,58,58,58,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_4.sm,4,4,ok,,0,False,3.005901,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_5.sm,4,5,ok,,0,False,3.005799,75,75,75,75,75,75,75,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_6.sm,4,6,ok,,0,False,3.005475,71,71,71,71,71,71,71,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_7.sm,4,7,ok,,0,False,3.006169,67,67,67,67,67,67,67,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_8.sm,4,8,ok,,0,False,3.006337,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_9.sm,4,9,ok,,0,False,3.00562,75,75,75,75,75,75,75,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_10.sm,4,10,ok,,0,False,3.006086,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j605_1.sm,5,1,ok,,0,False,3.005374,83,83,76,76,76,76,76,9.210526,9.210526,91.566265,91.566265,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_2.sm,5,2,ok,,0,False,3.005392,110,110,106,106,106,106,106,3.773585,3.773585,96.363636,96.363636,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_3.sm,5,3,ok,,0,False,3.00519,87,87,80,80,80,80,80,8.75,8.75,91.954023,91.954023,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_4.sm,5,4,ok,,0,False,3.005827,78,78,72,72,72,72,72,8.333333,8.333333,92.307692,92.307692,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_5.sm,5,5,ok,,0,False,3.005409,114,114,108,108,108,108,108,5.555556,5.555556,94.736842,94.736842,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_6.sm,5,6,ok,,0,False,3.006274,81,81,74,74,74,74,74,9.459459,9.459459,91.358025,91.358025,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_7.sm,5,7,ok,,0,False,3.00579,81,81,75,75,75,75,75,8.0,8.0,92.592593,92.592593,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_8.sm,5,8,ok,,0,False,3.00571,80,80,78,78,78,78,78,2.564103,2.564103,97.5,97.5,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_9.sm,5,9,ok,,0,False,3.005225,84,84,83,83,83,83,83,1.204819,1.204819,98.809524,98.809524,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_10.sm,5,10,ok,,0,False,3.005319,86,86,81,81,81,81,81,6.17284,6.17284,94.186047,94.186047,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_1.sm,6,1,ok,,0,False,3.005632,61,61,60,60,60,60,60,1.666667,1.666667,98.360656,98.360656,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_2.sm,6,2,ok,,0,False,3.00541,68,68,67,67,67,67,67,1.492537,1.492537,98.529412,98.529412,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_3.sm,6,3,ok,,0,False,3.00583,72,72,72,72,72,72,72,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j606_4.sm,6,4,ok,,0,False,3.005239,67,67,67,67,67,67,67,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j606_5.sm,6,5,ok,,0,False,3.005452,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j606_6.sm,6,6,ok,,0,False,3.00523,57,57,55,55,55,55,55,3.636364,3.636364,96.491228,96.491228,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_7.sm,6,7,ok,,0,False,3.005794,63,63,61,61,61,61,61,3.278689,3.278689,96.825397,96.825397,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_8.sm,6,8,ok,,0,False,3.006063,72,72,72,72,72,72,72,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j606_9.sm,6,9,ok,,0,False,3.006292,64,64,64,64,64,64,64,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j606_10.sm,6,10,ok,,0,False,3.005776,74,74,74,74,74,74,74,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_1.sm,7,1,ok,,0,False,3.00566,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_2.sm,7,2,ok,,0,False,3.005902,85,85,85,85,85,85,85,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_3.sm,7,3,ok,,0,False,3.006267,62,62,62,62,62,62,62,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_4.sm,7,4,ok,,0,False,3.005608,63,63,63,63,63,63,63,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_5.sm,7,5,ok,,0,False,3.005716,71,71,71,71,71,71,71,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_6.sm,7,6,ok,,0,False,3.005715,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_7.sm,7,7,ok,,0,False,3.007074,89,89,89,89,89,89,89,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_8.sm,7,8,ok,,0,False,3.009519,66,66,66,66,66,66,66,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_9.sm,7,9,ok,,0,False,3.006484,44,44,44,44,44,44,44,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j607_10.sm,7,10,ok,,0,False,3.006438,82,82,82,82,82,82,82,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j608_1.sm,8,1,ok,,0,False,3.006352,64,64,64,64,64,64,64,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j608_2.sm,8,2,ok,,0,False,3.008024,61,61,61,61,61,61,61,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j608_3.sm,8,3,ok,,0,False,3.00614,79,79,79,79,79,79,79,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j608_4.sm,8,4,ok,,0,False,3.005582,64,64,64,64,64,64,64,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j608_5.sm,8,5,ok,,0,False,3.005348,83,83,83,83,83,83,83,0.0,0.0,100.0,100.0,True,True,True,True,60
