dataset,file,param,instance,status,status_detail,return_code,timed_out,wall_time_seconds,reported_makespan,computed_makespan,exact_reference_makespan,best_known_makespan,heuristic_makespan,upper_bound,lower_bound,gap_to_best_known_pct,gap_to_lower_bound_pct,quality_vs_best_known_pct,quality_vs_exact_reference_pct,matched_exact_reference,matched_best_known,precedence_ok,resources_ok,stdout_line_count
j60,datasets/psplib/j60/instances/j601_1.sm,1,1,ok,,0,False,0.005154,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_2.sm,1,2,ok,,0,False,0.002155,68,68,68,68,68,68,68,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_3.sm,1,3,ok,,0,False,0.002652,72,72,68,68,68,68,68,5.882353,5.882353,94.444444,94.444444,False,False,True,True,60
j60,datasets/psplib/j60/instances/j601_4.sm,1,4,ok,,0,False,0.00244,91,91,91,91,91,91,91,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_5.sm,1,5,ok,,0,False,0.001898,75,75,73,73,73,73,73,2.739726,2.739726,97.333333,97.333333,False,False,True,True,60
j60,datasets/psplib/j60/instances/j601_6.sm,1,6,ok,,0,False,0.00229,66,66,66,66,66,66,66,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_7.sm,1,7,ok,,0,False,0.003227,77,77,72,72,72,72,72,6.944444,6.944444,93.506494,93.506494,False,False,True,True,60
j60,datasets/psplib/j60/instances/j601_8.sm,1,8,ok,,0,False,0.002651,82,82,75,75,75,75,75,9.333333,9.333333,91.463415,91.463415,False,False,True,True,60
j60,datasets/psplib/j60/instances/j601_9.sm,1,9,ok,,0,False,0.00243,85,85,85,85,85,85,85,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j601_10.sm,1,10,ok,,0,False,0.00343,80,80,80,80,80,80,80,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_1.sm,2,1,ok,,0,False,0.003755,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_2.sm,2,2,ok,,0,False,0.002461,82,82,82,82,82,82,82,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_3.sm,2,3,ok,,0,False,0.002733,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_4.sm,2,4,ok,,0,False,0.0024,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_5.sm,2,5,ok,,0,False,0.002364,55,55,54,54,54,54,54,1.851852,1.851852,98.181818,98.181818,False,False,True,True,60
j60,datasets/psplib/j60/instances/j602_6.sm,2,6,ok,,0,False,0.002253,64,64,64,64,64,64,64,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_7.sm,2,7,ok,,0,False,0.003328,53,53,53,53,53,53,53,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_8.sm,2,8,ok,,0,False,0.002258,66,66,66,66,66,66,66,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_9.sm,2,9,ok,,0,False,0.003046,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j602_10.sm,2,10,ok,,0,False,0.002964,69,69,69,69,69,69,69,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_1.sm,3,1,ok,,0,False,0.002664,60,60,60,60,60,60,60,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_2.sm,3,2,ok,,0,False,0.002444,69,69,69,69,69,69,69,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_3.sm,3,3,ok,,0,False,0.002942,105,105,105,105,105,105,105,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_4.sm,3,4,ok,,0,False,0.002287,81,81,81,81,81,81,81,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_5.sm,3,5,ok,,0,False,0.003116,83,83,83,83,83,83,83,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_6.sm,3,6,ok,,0,False,0.002849,57,57,57,57,57,57,57,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_7.sm,3,7,ok,,0,False,0.002344,59,59,59,59,59,59,59,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_8.sm,3,8,ok,,0,False,0.002298,57,57,55,55,55,55,55,3.636364,3.636364,96.491228,96.491228,False,False,True,True,60
j60,datasets/psplib/j60/instances/j603_9.sm,3,9,ok,,0,False,0.002208,67,67,67,67,67,67,67,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j603_10.sm,3,10,ok,,0,False,0.0022,69,69,69,69,69,69,69,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_1.sm,4,1,ok,,0,False,0.002517,84,84,84,84,84,84,84,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_2.sm,4,2,ok,,0,False,0.002492,60,60,60,60,60,60,60,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_3.sm,4,3,ok,,0,False,0.002175,58,58,58,58,58,58,58,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_4.sm,4,4,ok,,0,False,0.00208,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_5.sm,4,5,ok,,0,False,0.00216,75,75,75,75,75,75,75,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_6.sm,4,6,ok,,0,False,0.002034,71,71,71,71,71,71,71,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_7.sm,4,7,ok,,0,False,0.002336,67,67,67,67,67,67,67,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_8.sm,4,8,ok,,0,False,0.002194,65,65,65,65,65,65,65,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_9.sm,4,9,ok,,0,False,0.002411,75,75,75,75,75,75,75,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j604_10.sm,4,10,ok,,0,False,0.001777,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,60
j60,datasets/psplib/j60/instances/j605_1.sm,5,1,ok,,0,False,0.001844,89,89,76,76,76,76,76,17.105263,17.105263,85.393258,85.393258,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_2.sm,5,2,ok,,0,False,0.002084,123,123,106,106,106,106,106,16.037736,16.037736,86.178862,86.178862,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_3.sm,5,3,ok,,0,False,0.004559,93,93,80,80,80,80,80,16.25,16.25,86.021505,86.021505,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_4.sm,5,4,ok,,0,False,0.001997,88,88,72,72,72,72,72,22.222222,22.222222,81.818182,81.818182,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_5.sm,5,5,ok,,0,False,0.002987,123,123,108,108,108,108,108,13.888889,13.888889,87.804878,87.804878,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_6.sm,5,6,ok,,0,False,0.002205,86,86,74,74,74,74,74,16.216216,16.216216,86.046512,86.046512,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_7.sm,5,7,ok,,0,False,0.002684,87,87,75,75,75,75,75,16.0,16.0,86.206897,86.206897,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_8.sm,5,8,ok,,0,False,0.002119,98,98,78,78,78,78,78,25.641026,25.641026,79.591837,79.591837,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_9.sm,5,9,ok,,0,False,0.002535,94,94,83,83,83,83,83,13.253012,13.253012,88.297872,88.297872,False,False,True,True,60
j60,datasets/psplib/j60/instances/j605_10.sm,5,10,ok,,0,False,0.002025,95,95,81,81,81,81,81,17.283951,17.283951,85.263158,85.263158,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_1.sm,6,1,ok,,0,False,0.002032,64,64,60,60,60,60,60,6.666667,6.666667,93.75,93.75,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_2.sm,6,2,ok,,0,False,0.002301,71,71,67,67,67,67,67,5.970149,5.970149,94.366197,94.366197,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_3.sm,6,3,ok,,0,False,0.00201,75,75,72,72,72,72,72,4.166667,4.166667,96.0,96.0,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_4.sm,6,4,ok,,0,False,0.003449,71,71,67,67,67,67,67,5.970149,5.970149,94.366197,94.366197,False,False,True,True,60
j60,datasets/psplib/j60/instances/j606_5.sm,6,5,ok,,0,False,0.002434,78,78,78,78,78,78,78,0.0,0.0,100.0,100.0,True,True,True,True,60
