dataset,file,param,instance,status,status_detail,return_code,timed_out,wall_time_seconds,reported_makespan,computed_makespan,exact_reference_makespan,best_known_makespan,heuristic_makespan,upper_bound,lower_bound,gap_to_best_known_pct,gap_to_lower_bound_pct,quality_vs_best_known_pct,quality_vs_exact_reference_pct,matched_exact_reference,matched_best_known,precedence_ok,resources_ok,stdout_line_count
j120,datasets/psplib/j120/instances/j1201_1.sm,1,1,ok,,0,False,3.005018,114,114,,105,105,105,104,8.571429,9.615385,92.105263,,,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_2.sm,1,2,ok,,0,False,3.005875,114,114,109,109,109,109,109,4.587156,4.587156,95.614035,95.614035,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_3.sm,1,3,ok,,0,False,3.005674,128,128,125,125,125,125,125,2.4,2.4,97.65625,97.65625,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_4.sm,1,4,ok,,0,False,3.005488,104,104,97,97,97,97,97,7.216495,7.216495,93.269231,93.269231,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_5.sm,1,5,ok,,0,False,3.005958,114,114,112,112,112,112,112,1.785714,1.785714,98.245614,98.245614,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_6.sm,1,6,ok,,0,False,3.005632,85,85,84,84,84,84,84,1.190476,1.190476,98.823529,98.823529,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_7.sm,1,7,ok,,0,False,3.005624,124,124,117,117,117,117,117,5.982906,5.982906,94.354839,94.354839,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_8.sm,1,8,ok,,0,False,3.005676,110,110,109,109,109,109,109,0.917431,0.917431,99.090909,99.090909,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_9.sm,1,9,ok,,0,False,3.005771,120,120,112,112,112,112,112,7.142857,7.142857,93.333333,93.333333,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1201_10.sm,1,10,ok,,0,False,3.005344,114,114,108,108,108,108,108,5.555556,5.555556,94.736842,94.736842,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_1.sm,2,1,ok,,0,False,3.005714,91,91,87,87,87,87,87,4.597701,4.597701,95.604396,95.604396,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_2.sm,2,2,ok,,0,False,3.00583,77,77,75,75,75,75,75,2.666667,2.666667,97.402597,97.402597,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_3.sm,2,3,ok,,0,False,3.006373,96,96,92,92,92,92,92,4.347826,4.347826,95.833333,95.833333,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_4.sm,2,4,ok,,0,False,3.006118,95,95,95,95,95,95,95,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1202_5.sm,2,5,ok,,0,False,3.005811,105,105,103,103,103,103,103,1.941748,1.941748,98.095238,98.095238,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_6.sm,2,6,ok,,0,False,3.00577,92,92,92,92,92,92,92,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1202_7.sm,2,7,ok,,0,False,3.005513,92,92,90,90,90,90,90,2.222222,2.222222,97.826087,97.826087,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_8.sm,2,8,ok,,0,False,3.009936,85,85,83,83,83,83,83,2.409639,2.409639,97.647059,97.647059,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_9.sm,2,9,ok,,0,False,3.005351,97,97,94,94,94,94,94,3.191489,3.191489,96.907216,96.907216,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1202_10.sm,2,10,ok,,0,False,3.005429,98,98,96,96,96,96,96,2.083333,2.083333,97.959184,97.959184,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1203_1.sm,3,1,ok,,0,False,3.005132,82,82,80,80,80,80,80,2.5,2.5,97.560976,97.560976,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1203_2.sm,3,2,ok,,0,False,3.005436,88,88,88,88,88,88,88,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1203_3.sm,3,3,ok,,0,False,3.00593,100,100,100,100,100,100,100,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1203_4.sm,3,4,ok,,0,False,3.005243,75,75,71,71,71,71,71,5.633803,5.633803,94.666667,94.666667,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1203_5.sm,3,5,ok,,0,False,3.00529,84,84,84,84,84,84,84,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1203_6.sm,3,6,ok,,0,False,3.005229,102,102,102,102,102,102,102,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1203_7.sm,3,7,ok,,0,False,3.005037,96,96,93,93,93,93,93,3.225806,3.225806,96.875,96.875,False,False,True,True,120
j120,datasets/psplib/j120/instances/j1203_8.sm,3,8,ok,,0,False,3.006073,77,77,77,77,77,77,77,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1203_9.sm,3,9,ok,,0,False,3.005349,86,86,86,86,86,86,86,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1203_10.sm,3,10,ok,,0,False,3.005416,103,103,103,103,103,103,103,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1204_1.sm,4,1,ok,,0,False,3.005263,74,74,74,74,74,74,74,0.0,0.0,100.0,100.0,True,True,True,True,120
j120,datasets/psplib/j120/instances/j1204_2.sm,4,2,ok,,0,False,3.00542,107,107,107,107,107,107,107,0.0,0.0,100.0,100.0,True,True,True,True,120
